"store","websites","attribute_set","type","category_ids","sku","has_options","name","meta_title","meta_description","image","small_image","thumbnail","url_key","url_path","custom_design","page_layout","options_container","image_label","small_image_label","thumbnail_label","country_of_manufacture","msrp_enabled","msrp_display_actual_price_type","gift_message_available","price","special_price","weight","msrp","status","is_recurring","visibility","enable_googlecheckout","tax_class_id","description","short_description","meta_keyword","custom_layout_update","special_from_date","special_to_date","news_from_date","news_to_date","custom_design_from","custom_design_to","qty","min_qty","use_config_min_qty","is_qty_decimal","backorders","use_config_backorders","min_sale_qty","use_config_min_sale_qty","max_sale_qty","use_config_max_sale_qty","is_in_stock","low_stock_date","notify_stock_qty","use_config_notify_stock_qty","manage_stock","use_config_manage_stock","stock_status_changed_auto","use_config_qty_increments","qty_increments","use_config_enable_qty_inc","enable_qty_increments","is_decimal_divided","stock_status_changed_automatically","use_config_enable_qty_increments","product_name","store_id","product_type_id","product_status_changed","product_changed_websites","adurl"
"admin","base","Default","simple","3,4","2986685","0","Боди","","","/9/b/9b5562c0-240650_7.jpg","/9/b/9b5562c0-240650_7.jpg","/9/b/9b5562c0-240650_7.jpg","bodi","bodi.html","","No layout updates","Product Info Column","","",""," ","Use config","Use config","No","999.0000","","1.0000","","Enabled","No","Catalog, Search","Yes","None","Боди. С длинными рукавами. Трикотаж с моделирующим эффектом. Не выделяется под одеждой. На кнопках внизу.","","","","","","","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","0.0000","1","0","0","0","1","0.0000","1","0","0","0","1","Боди","0","simple","","",""
"admin","base","Default","simple","","7181090","0","Спортивный бюстгальтер, 2 штуки PETITE FLEUR","","","/5/6/56371259-235099.jpg","/5/6/56371259-235099.jpg","/5/6/56371259-235099.jpg","sportivnyj-bjustgal-ter-2-shtuki-petite-fleur","sportivnyj-bjustgal-ter-2-shtuki-petite-fleur.html","","No layout updates","","","","","","","Use config","No","999.0000","","1.0000","","Enabled","No","Catalog, Search","Yes","None","Спортивный бюстгальтер, 2 штуки, от PETITE FLEUR. Эластичный материал. Практичная модель без застежек.","","","","","","","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","0.0000","1","0","0","0","1","0.0000","1","0","0","0","1","Спортивный бюстгальтер, 2 штуки PETITE FLEUR","0","simple","","",""
"admin","base","Default","simple","3,10","7181279","0","Стринги, 3 штуки Early 20","","","/d/1/d195e2d1-235520.jpg","/d/1/d195e2d1-235520.jpg","/d/1/d195e2d1-235520.jpg","stringi-3-shtuki-early-20","stringi-3-shtuki-early-20.html","","No layout updates","","","","","","","Use config","No","399.0000","","1.0000","","Enabled","No","Catalog, Search","Yes","None","Стринги, 3 штуки. Из прозрачного тюля с рисунком в виде маленьких сердечек. Оригинальные колечки спереди.","","","","","","","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","0.0000","1","0","0","0","1","0.0000","1","0","0","0","1","Стринги, 3 штуки Early 20","0","simple","","",""
"admin","base","Default","simple","3,5","7181424","0","Формирующие трусики Lascana","","","/7/f/7f1b1dce-235843.jpg","/7/f/7f1b1dce-235843.jpg","/7/f/7f1b1dce-235843.jpg","formirujuschie-trusiki-lascana","formirujuschie-trusiki-lascana.html","","No layout updates","","","","","","","Use config","No","899.0000","","1.0000","","Enabled","No","Catalog, Search","Yes","None","Трусики LASCANA. Благодаря инновационной технике эта эксклюзивная модель визуально формирует область ягодиц. Мягкие вставки сзади выглядят абсолютно естественно. Заниженная талия позволяет носить трусики с любыми брюками. Ручная стирка.","","","","","","","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","0.0000","1","0","0","0","1","0.0000","1","0","0","0","1","Формирующие трусики Lascana","0","simple","","",""
"admin","base","Default","simple","3,6","7181489","0","Бюстгальтер Push-up, 2 штуки PETITE FLEUR","","","/f/a/fa71a433-235995.jpg","/f/a/fa71a433-235995.jpg","/f/a/fa71a433-235995.jpg","bjustgal-ter-push-up-2-shtuki-petite-fleur","bjustgal-ter-push-up-2-shtuki-petite-fleur.html","","No layout updates","","","","","","","Use config","No","1199.0000","","1.0000","","Enabled","No","Catalog, Search","Yes","None","Бюстгальтер Push-up, 2 штуки. С мягкими чашечками. 1x голубой + 1x белый или 1x белый + 1x черный. С изысканной окантовкой из рюша на чашечках и бретелях. Бретели и застежка сзади регулируются.","","","","","","","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","0.0000","1","0","0","0","1","0.0000","1","0","0","0","1","Бюстгальтер Push-up, 2 штуки PETITE FLEUR","0","simple","","",""
"admin","base","Default","simple","3,4","7181506","0","Кофточка, 2 штуки H.I.S.","","","/0/a/0a0006ac-236032.jpg","/0/a/0a0006ac-236032.jpg","/0/a/0a0006ac-236032.jpg","koftochka-2-shtuki-h-i-s","koftochka-2-shtuki-h-i-s.html","","No layout updates","","","","","","","Use config","No","999.0000","","1.0000","","Enabled","No","Catalog, Search","Yes","None","Кофточка, 2 штуки. С длинными рукавами. 2 модели в тонкий или двойной рубчик. Красивый круглый вырез с небольшой планкой с пуговицами спереди. Слегка приталенный покрой. Длина ок. 64 см. Машинная стирка. Тонкий рубчик: арт.549825 арт.490522 арт.647480 арт.549534 Двойной рубчик: арт.449984 арт.549891 арт.718598 арт.549856","","","","","","","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","0.0000","1","0","0","0","1","0.0000","1","0","0","0","1","Кофточка, 2 штуки H.I.S.","0","simple","","",""
"admin","base","Default","simple","3,5","7181627","0","Трусики, 4 штуки Schiesser","","","/3/5/35d602c0-236293.jpg","/3/5/35d602c0-236293.jpg","/3/5/35d602c0-236293.jpg","trusiki-4-shtuki-schiesser","trusiki-4-shtuki-schiesser.html","","No layout updates","","","","","","","Use config","No","1499.0000","","1.0000","","Enabled","No","Catalog, Search","Yes","None","Трусики, 4 штуки. SCHIESSER. В тонкий рубчик.","","","","","","","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","0.0000","1","0","0","0","1","0.0000","1","0","0","0","1","Трусики, 4 штуки Schiesser","0","simple","","",""
"admin","base","Default","simple","3,5","7181692","0","Стринги Lascana","","","/f/0/f0fac1a4-236427.jpg","/f/0/f0fac1a4-236427.jpg","/f/0/f0fac1a4-236427.jpg","stringi-lascana","stringi-lascana.html","","No layout updates","","","","","","","Use config","No","799.0000","","1.0000","","Enabled","No","Catalog, Search","Yes","None","Стринги LASCANA. Нежный прозрачный материал. На поясе тонкое кружево.","","","","","","","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","0.0000","1","0","0","0","1","0.0000","1","0","0","0","1","Стринги Lascana","0","simple","","",""
"admin","base","Default","simple","3,10","7181754","0","Стринги, 5 штук PETITE FLEUR","","","/3/b/3b5927f3-236546.jpg","/3/b/3b5927f3-236546.jpg","/3/b/3b5927f3-236546.jpg","stringi-5-shtuk-petite-fleur","stringi-5-shtuk-petite-fleur.html","","No layout updates","","","","","","","Use config","No","799.0000","","1.0000","","Enabled","No","Catalog, Search","Yes","None","Стринги из пике, 5 штук. Суперэластичный материал. Машинная стирка.","","","","","","","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","0.0000","1","0","0","0","1","0.0000","1","0","0","0","1","Стринги, 5 штук PETITE FLEUR","0","simple","","",""
"admin","base","Default","simple","","7182260","0","Трусики Lascana","","","/a/d/ad9af5bb-237917.jpg","/a/d/ad9af5bb-237917.jpg","/a/d/ad9af5bb-237917.jpg","trusiki-lascana","trusiki-lascana.html","","No layout updates","","","","","","","Use config","No","899.0000","","1.0000","","Enabled","No","Catalog, Search","Yes","None","Трусики Lascana. Отделка красивой кружевной лентой.","","","","","","","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","0.0000","1","0","0","0","1","0.0000","1","0","0","0","1","Трусики Lascana","0","simple","","",""
"admin","base","Default","simple","","7182487","0","Бюстгальтер на косточках Lascana","","","/4/9/49379d0f-238385.jpg","/4/9/49379d0f-238385.jpg","/4/9/49379d0f-238385.jpg","bjustgal-ter-na-kostochkah-lascana","bjustgal-ter-na-kostochkah-lascana.html","","No layout updates","","","","","","","Use config","No","1199.0000","","1.0000","","Enabled","No","Catalog, Search","Yes","None","Бюстгальтер на косточках Lascana. Чашечки и бретели отделаны вышитым кружевом. Отлично поддерживает грудь благодаря чашечкам на легкой подкладке.","","","","","","","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","0.0000","1","0","0","0","1","0.0000","1","0","0","0","1","Бюстгальтер на косточках Lascana","0","simple","","",""
"admin","base","Default","simple","3,10","7182586","0","Ночная сорочка, 2 штуки VIVANCE","","","/e/2/e2f09113-238561.jpg","/e/2/e2f09113-238561.jpg","/e/2/e2f09113-238561.jpg","nochnaja-sorochka-2-shtuki-vivance","nochnaja-sorochka-2-shtuki-vivance.html","","No layout updates","","","","","","","Use config","No","899.0000","","1.0000","","Enabled","No","Catalog, Search","Yes","None","Ночная сорочка, 2 штуки, от VIVANCE. Короткие рукава, V-образный вырез и рисунок в горох.","","","","","","","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","0.0000","1","0","0","0","1","0.0000","1","0","0","0","1","Ночная сорочка, 2 штуки VIVANCE","0","simple","","",""
"admin","base","Default","simple","","7182662","0","Бюстгальтер с мягкими чашечками Lascana","","","/8/4/84d5dca8-238699.jpg","/8/4/84d5dca8-238699.jpg","/8/4/84d5dca8-238699.jpg","bjustgal-ter-s-mjagkimi-chashechkami-lascana","bjustgal-ter-s-mjagkimi-chashechkami-lascana.html","","No layout updates","","","","","","","Use config","No","1499.0000","","1.0000","","Enabled","No","Catalog, Search","Yes","None","Бюстгальтер с мягкими чашечками. Lascana. Формирующие косточки. Бретели с красивым вышитым кружевом.","","","","","","","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","0.0000","1","0","0","0","1","0.0000","1","0","0","0","1","Бюстгальтер с мягкими чашечками Lascana","0","simple","","",""
"admin","base","Default","simple","3,11","7182694","0","Формирующие трусики Hessnatur","","","/f/5/f535cf5f-238797.jpg","/f/5/f535cf5f-238797.jpg","/f/5/f535cf5f-238797.jpg","formirujuschie-trusiki-hessnatur","formirujuschie-trusiki-hessnatur.html","","No layout updates","","","","","","","Use config","No","1999.0000","","1.0000","","Enabled","No","Catalog, Search","Yes","None","Формирующие трусики. LULEH. Элегантная модель. Спереди кружевная вставка в стиле ретро.","","","","","","","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","0.0000","1","0","0","0","1","0.0000","1","0","0","0","1","Формирующие трусики Hessnatur","0","simple","","",""
"admin","base","Default","simple","3,10","7182712","0","Бюстгальтер без косточек, 2 штуки PETITE FLEUR","","","/e/e/eea08341-238838.jpg","/e/e/eea08341-238838.jpg","/e/e/eea08341-238838.jpg","bjustgal-ter-bez-kostochek-2-shtuki-petite-fleur","bjustgal-ter-bez-kostochek-2-shtuki-petite-fleur.html","","No layout updates","","","","","","","Use config","No","999.0000","","1.0000","","Enabled","No","Catalog, Search","Yes","None","Бюстгальтер без косточек, 2 штуки. PETITE FLEUR. Бретели и застежка сзади регулируются.","","","","","","","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","0.0000","1","0","0","0","1","0.0000","1","0","0","0","1","Бюстгальтер без косточек, 2 штуки PETITE FLEUR","0","simple","","",""
"admin","base","Default","simple","3,11","7182807","0","Формирующие трусики Lytess","","","/c/3/c34755b7-239103.jpg","/c/3/c34755b7-239103.jpg","/c/3/c34755b7-239103.jpg","formirujuschie-trusiki-lytess","formirujuschie-trusiki-lytess.html","","No layout updates","","","","","","","Use config","No","2199.0000","","1.0000","","Enabled","No","Catalog, Search","Yes","None","Формирующие трусики. Моделируют область живота, талию и бедра. Обхват талии на 10 см меньше!","","","","","","","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","0.0000","1","0","0","0","1","0.0000","1","0","0","0","1","Формирующие трусики Lytess","0","simple","","",""
"admin","base","Default","simple","","7183220","0","Боди","","","/2/a/2ab75f0f-240025.jpg","/2/a/2ab75f0f-240025.jpg","/2/a/2ab75f0f-240025.jpg","bodi","bodi-53.html","","No layout updates","","","","","","","Use config","No","699.0000","","1.0000","","Enabled","No","Catalog, Search","Yes","None","Боди. Круглый вырез. Внизу на пуговицах.","","","","","","","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","0.0000","1","0","0","0","1","0.0000","1","0","0","0","1","Боди","0","simple","","",""
"admin","base","Default","simple","3,5","7189765","0","Трусики","","","/7/f/7f43b594-251923.jpg","/7/f/7f43b594-251923.jpg","/7/f/7f43b594-251923.jpg","trusiki","trusiki.html","","No layout updates","","","","","","","Use config","No","349.3000","","1.0000","","Enabled","No","Catalog, Search","Yes","None","Трусики. Спереди украшены высококачественной вышивкой.","","","","","","","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","0.0000","1","0","0","0","1","0.0000","1","0","0","0","1","Трусики","0","simple","","",""
"admin","base","Default","simple","3,5","7189878","0","Шортики, 2 штуки","","","/8/f/8f3ee507-252059.jpg","/8/f/8f3ee507-252059.jpg","/8/f/8f3ee507-252059.jpg","shortiki-2-shtuki","shortiki-2-shtuki.html","","No layout updates","","","","","","","Use config","No","699.0000","","1.0000","","Enabled","No","Catalog, Search","Yes","None","Шортики, 2 штуки. Удобный эластичный материал и разрезы сбоку. В наборе: 1х синий + 1х в клетку.","","","","","","","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","0.0000","1","0","0","0","1","0.0000","1","0","0","0","1","Шортики, 2 штуки","0","simple","","",""
"admin","base","Default","simple","3,5","7190116","0","Трусики","","","/b/e/be3dad3f-252335.jpg","/b/e/be3dad3f-252335.jpg","/b/e/be3dad3f-252335.jpg","trusiki","trusiki-109.html","","No layout updates","","","","","","","Use config","No","499.0000","","1.0000","","Enabled","No","Catalog, Search","Yes","None","Трусики. Спереди украшены контрастной полоской, сзади гладкий материал. Проймы с отстрочкой.","","","","","","","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","0.0000","1","0","0","0","1","0.0000","1","0","0","0","1","Трусики","0","simple","","",""
"admin","base","Default","simple","3,5","7190174","0","Трусики","","","/5/2/529365f0-252399.jpg","/5/2/529365f0-252399.jpg","/5/2/529365f0-252399.jpg","trusiki","trusiki-110.html","","No layout updates","","","","","","","Use config","No","599.0000","","1.0000","","Enabled","No","Catalog, Search","Yes","None","Трусики. По бокам вставки из сеточки с аппликациями. Эластичный пояс украшен тонкими рюшами. Сзади плотный материал.","","","","","","","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","0.0000","1","0","0","0","1","0.0000","1","0","0","0","1","Трусики","0","simple","","",""
"admin","base","Default","simple","3,9","7191328","0","Носки, 5 пар","","","/d/a/da249339-253722.jpg","/d/a/da249339-253722.jpg","/d/a/da249339-253722.jpg","noski-5-par","noski-5-par.html","","No layout updates","","","","","","","Use config","No","299.0000","","1.0000","","Enabled","No","Catalog, Search","Yes","None","Носки, 5 пар. H.I.S. Также в выгодной упаковке по 10 пар. Укороченный покрой. Красивая базовая модель. С логотипом H.I.S.","","","","","","","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","0.0000","1","0","0","0","1","0.0000","1","0","0","0","1","Носки, 5 пар","0","simple","","",""
"admin","base","Default","simple","3,6","7191413","0","Бюстгальтер Push-up Lascana","","","/4/9/49e39ea9-253822.jpg","/4/9/49e39ea9-253822.jpg","/4/9/49e39ea9-253822.jpg","bjustgal-ter-push-up-lascana","bjustgal-ter-push-up-lascana.html","","No layout updates","","","","","","","Use config","No","1299.0000","","1.0000","","Enabled","No","Catalog, Search","Yes","None","Бюстгальтер Push-up. Вшитые подушечки для великолепного декольте. Бесшовные чашечки. Красивое жаккардовое кружево по бокам и на спинке. Спереди украшен стразом.","","","","","","","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","0.0000","1","0","0","0","1","0.0000","1","0","0","0","1","Бюстгальтер Push-up Lascana","0","simple","","",""
"admin","base","Default","simple","3,6","7191439","0","Бюстгальтер Push-up Lascana","","","/c/a/ca2a1599-253850.jpg","/c/a/ca2a1599-253850.jpg","/c/a/ca2a1599-253850.jpg","bjustgal-ter-push-up-lascana","bjustgal-ter-push-up-lascana-58.html","","No layout updates","","","","","","","Use config","No","1299.0000","","1.0000","","Enabled","No","Catalog, Search","Yes","None","Бюстгальтер Push-up. Чашечки украшены блестящей сатиновой лентой. Отделка стразами слева и между чашечками. Притачные подушечки. Двойные бретели-""спагетти"", небольшой декоративный бантик.","","","","","","","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","0.0000","1","0","0","0","1","0.0000","1","0","0","0","1","Бюстгальтер Push-up Lascana","0","simple","","",""
"admin","base","Default","simple","3,6","7191460","0","Бюстгальтер, 2 штуки PETITE FLEUR","","","/8/9/89beabde-253872.jpg","/8/9/89beabde-253872.jpg","/8/9/89beabde-253872.jpg","bjustgal-ter-2-shtuki-petite-fleur","bjustgal-ter-2-shtuki-petite-fleur.html","","No layout updates","","","","","","","Use config","No","999.0000","","1.0000","","Enabled","No","Catalog, Search","Yes","None","Бюстгальтер, 2 штуки. PETITE FLEUR. 1х темно-розовый + 1х коричневый. Кайма из нежного кружева. Регулируемые бретели и застежка сзади.","","","","","","","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","0.0000","1","0","0","0","1","0.0000","1","0","0","0","1","Бюстгальтер, 2 штуки PETITE FLEUR","0","simple","","",""
"admin","base","Default","simple","3,5","7192505","0","Стринги NUANCE","","","/7/d/7d557c7b-254962.jpg","/7/d/7d557c7b-254962.jpg","/7/d/7d557c7b-254962.jpg","stringi-nuance","stringi-nuance.html","","No layout updates","","","","","","","Use config","No","699.0000","","1.0000","","Enabled","No","Catalog, Search","Yes","None","Стринги. NUANCE. Отлично сочетаются с бюстгальтером из предложения 13. Модная шнуровка сзади. Хлопковая ластовица.","","","","","","","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","0.0000","1","0","0","0","1","0.0000","1","0","0","0","1","Стринги NUANCE","0","simple","","",""
"admin","base","Default","simple","3,9","7192523","0","Подследники, 4 пары","","","/a/4/a42ba1dd-254981.jpg","/a/4/a42ba1dd-254981.jpg","/a/4/a42ba1dd-254981.jpg","podsledniki-4-pary","podsledniki-4-pary.html","","No layout updates","","","","","","","Use config","No","399.0000","","1.0000","","Enabled","No","Catalog, Search","Yes","None","Подследники, 4 пары. EARLY 20.","","","","","","","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","0.0000","1","0","0","0","1","0.0000","1","0","0","0","1","Подследники, 4 пары","0","simple","","",""
"admin","base","Default","simple","3,6","7192847","0","Бюстгальтер","","","/f/2/f289789a-255332.jpg","/f/2/f289789a-255332.jpg","/f/2/f289789a-255332.jpg","bjustgal-ter","bjustgal-ter.html","","No layout updates","","","","","","","Use config","No","1999.0000","","1.0000","","Enabled","No","Catalog, Search","Yes","None","С мягкими чашечками. DESSOUS DESSUS. Двусторонний сатиновый жаккард. Бретели-""спагетти"".","","","","","","","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","0.0000","1","0","0","0","1","0.0000","1","0","0","0","1","Бюстгальтер","0","simple","","",""
"admin","base","Default","simple","3,6","7192995","0","Бюстгальтер","","","/8/1/81c2b91b-255484.jpg","/8/1/81c2b91b-255484.jpg","/8/1/81c2b91b-255484.jpg","bjustgal-ter","bjustgal-ter-92.html","","No layout updates","","","","","","","Use config","No","1699.0000","","1.0000","","Enabled","No","Catalog, Search","Yes","None","DESSOUS DESSUS. Без косточек - очень удобно! Эластичная гелевая окантовка для наилучшей поддержки. Нет металлических деталей. Удобные нескользящие бретели на мягкой подкладке, украшены вышивкой.","","","","","","","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","0.0000","1","0","0","0","1","0.0000","1","0","0","0","1","Бюстгальтер","0","simple","","",""
"admin","base","Default","simple","3,5","7193001","0","Трусики","","","/6/0/60e6ceb0-255491.jpg","/6/0/60e6ceb0-255491.jpg","/6/0/60e6ceb0-255491.jpg","trusiki","trusiki-111.html","","No layout updates","","","","","","","Use config","No","1499.0000","","1.0000","","Enabled","No","Catalog, Search","Yes","None","MEY. Двуцветное кружево спереди. Пояс и проймы с отделкой эластичным рюшем с декоративной отстрочкой. Декоративная подвеска.","","","","","","","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","0.0000","1","0","0","0","1","0.0000","1","0","0","0","1","Трусики","0","simple","","",""
"admin","base","Default","simple","3,11","7193087","0","Бюстгальтер Minimizer LILYETTE","","","/c/f/cfe167b5-255582.jpg","/c/f/cfe167b5-255582.jpg","/c/f/cfe167b5-255582.jpg","bjustgal-ter-minimizer-lilyette","bjustgal-ter-minimizer-lilyette.html","","No layout updates","","","","","","","Use config","No","1899.0000","","1.0000","","Enabled","No","Catalog, Search","Yes","None","MAIDENFORM. Красивый жаккардовый узор. На подкладке. Чашечки на косточках.","","","","","","","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","0.0000","1","0","0","0","1","0.0000","1","0","0","0","1","Бюстгальтер Minimizer LILYETTE","0","simple","","",""
"admin","base","Default","simple","3,6","7193153","0","Бюстгальтер Push-up","","","/5/2/52697c4f-255651.jpg","/5/2/52697c4f-255651.jpg","/5/2/52697c4f-255651.jpg","bjustgal-ter-push-up","bjustgal-ter-push-up.html","","No layout updates","","","","","","","Use config","No","2199.0000","","1.0000","","Enabled","No","Catalog, Search","Yes","None","Бюстгальтер Push-up. MEY. Соблазнительное кружево. Чашечки на косточках, металлический логотип со стразом на перемычке. Удобный покрой спинки - отлично сидит.","","","","","","","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","0.0000","1","0","0","0","1","0.0000","1","0","0","0","1","Бюстгальтер Push-up","0","simple","","",""
"admin","base","Default","simple","3,6","7193155","0","Бюстгальтер","","","/c/5/c5560b20-255653.jpg","/c/5/c5560b20-255653.jpg","/c/5/c5560b20-255653.jpg","bjustgal-ter","bjustgal-ter-93.html","","No layout updates","","","","","","","Use config","No","1899.0000","","1.0000","","Enabled","No","Catalog, Search","Yes","None","Бюстгальтер. PASSIONATA. Мягкие чашечки, украшенные тюлем, незаметен под одеждой! Двойные бретели, украшенные декоративной бабочкой. Легкий, ""дышащий"", быстросохнущий материал.","","","","","","","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","0.0000","1","0","0","0","1","0.0000","1","0","0","0","1","Бюстгальтер","0","simple","","",""
"admin","base","Default","simple","3,6","7193262","0","Бюстгальтер-минимайзер","","","/0/d/0d916274-257450.jpg","/0/d/0d916274-257450.jpg","/0/d/0d916274-257450.jpg","bjustgal-ter-minimajzer","bjustgal-ter-minimajzer.html","","No layout updates","","","","","","","Use config","No","799.0000","","1.0000","","Enabled","No","Catalog, Search","Yes","None","Бюстгальтер-минимайзер. На косточках. Специальный покрой визуально делает грудь меньше. Благородное кружево, мягкие бретели с отделкой для оптимального комфорта.","","","","","","","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","0.0000","1","0","0","0","1","0.0000","1","0","0","0","1","Бюстгальтер-минимайзер","0","simple","","",""
"admin","base","Default","simple","3,11","7193573","0","Корсет","","","/2/5/25615e8b-257789.jpg","/2/5/25615e8b-257789.jpg","/2/5/25615e8b-257789.jpg","korset","korset.html","","No layout updates","","","","","","","Use config","No","1299.0000","","1.0000","","Enabled","No","Catalog, Search","Yes","None","Корсет. Невероятный моделирующий и поддерживающий эффект! Спереди застегивается на крючки, регулируемые бретели. Отлично сидит благодаря силиконовой ленте внизу. Можно носить вместе с бюстгальтером Push-up!","","","","","","","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","0.0000","1","0","0","0","1","0.0000","1","0","0","0","1","Корсет","0","simple","","",""
"admin","base","Default","simple","3,6","7193616","0","Бюстгальтер, 2 штуки","","","/b/0/b0099811-257834.jpg","/b/0/b0099811-257834.jpg","/b/0/b0099811-257834.jpg","bjustgal-ter-2-shtuki","bjustgal-ter-2-shtuki.html","","No layout updates","","","","","","","Use config","No","899.0000","","1.0000","","Enabled","No","Catalog, Search","Yes","None","Бюстгальтер, 2 штуки. На косточках. 1х белый с привлекательной вышивкой черно-белого цвета и 1х с однотонной вышивкой на чашечках. Мягкие бретели снимают нагрузку с плеч.","","","","","","","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","0.0000","1","0","0","0","1","0.0000","1","0","0","0","1","Бюстгальтер, 2 штуки","0","simple","","",""
"admin","base","Default","simple","3,5","7193679","0","Шортики, 4 штуки","","","/1/2/12590b7a-257900.jpg","/1/2/12590b7a-257900.jpg","/1/2/12590b7a-257900.jpg","shortiki-4-shtuki","shortiki-4-shtuki.html","","No layout updates","","","","","","","Use config","No","799.0000","","1.0000","","Enabled","No","Catalog, Search","Yes","None","Шортики, 4 штуки. Завышенная линия талии. В наборе: 2х с цветочным рисунком + 1х черный + 1х красный.","","","","","","","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","0.0000","1","0","0","0","1","0.0000","1","0","0","0","1","Шортики, 4 штуки","0","simple","","",""
"admin","base","Default","simple","3,6","7193696","0","Бюстгальтер","","","/3/9/39571335-257918.jpg","/3/9/39571335-257918.jpg","/3/9/39571335-257918.jpg","bjustgal-ter","bjustgal-ter-94.html","","No layout updates","","","","","","","Use config","No","799.0000","","1.0000","","Enabled","No","Catalog, Search","Yes","None","Бюстгальтер. На косточках, уплотненные чашечки. Бретели украшены стразами.","","","","","","","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","0.0000","1","0","0","0","1","0.0000","1","0","0","0","1","Бюстгальтер","0","simple","","",""
"admin","base","Default","simple","3,6","7193718","0","Бюстгальтер, 3 штуки","","","/3/d/3d6badf7-257943.jpg","/3/d/3d6badf7-257943.jpg","/3/d/3d6badf7-257943.jpg","bjustgal-ter-3-shtuki","bjustgal-ter-3-shtuki.html","","No layout updates","","","","","","","Use config","No","699.0000","","1.0000","","Enabled","No","Catalog, Search","Yes","None","Бюстгальтер, 3 штуки. Без косточек, бесшовные чашечки. В комплекте: 2х белый + 1х голубой, или 1х цвет баклажана + 2х черный, или 1х черный + 1х белый + 1х красный.","","","","","","","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","0.0000","1","0","0","0","1","0.0000","1","0","0","0","1","Бюстгальтер, 3 штуки","0","simple","","",""
"admin","base","Default","simple","3,5","7193800","0","Трусики, 4 штуки","","","/d/b/dbef5274-258033.jpg","/d/b/dbef5274-258033.jpg","/d/b/dbef5274-258033.jpg","trusiki-4-shtuki","trusiki-4-shtuki.html","","No layout updates","","","","","","","Use config","No","599.0000","","1.0000","","Enabled","No","Catalog, Search","Yes","None","Трусики, 4 штуки. Цветочная вышивка. В комплекте: 1х лавандовый + 1х розовый + 1х светло-желтый + 1х абрикосовый.","","","","","","","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","0.0000","1","0","0","0","1","0.0000","1","0","0","0","1","Трусики, 4 штуки","0","simple","","",""
